TimeKey,Date,Year,Quarter,Month,Week,Day,Weekday,FiscalYear,FiscalQuarter
5565,2015-03-31,2015,2015Q1,March,14,31,Tuesday,2015,2015Q1
5566,2015-04-01,2015,2015Q2,April,14,1,Wednesday,2015,2015Q2
5567,2015-04-02,2015,2015Q2,April,14,2,Thursday,2015,2015Q2
5568,2015-04-03,2015,2015Q2,April,14,3,Friday,2015,2015Q2
5569,2015-04-04,2015,2015Q2,April,14,4,Saturday,2015,2015Q2
5570,2015-04-05,2015,2015Q2,April,14,5,Sunday,2015,2015Q2
5571,2015-04-06,2015,2015Q2,April,15,6,Monday,2015,2015Q2
5572,2015-04-07,2015,2015Q2,April,15,7,Tuesday,2015,2015Q2
5573,2015-04-08,2015,2015Q2,April,15,8,Wednesday,2015,2015Q2
5574,2015-04-09,2015,2015Q2,April,15,9,Thursday,2015,2015Q2
5575,2015-04-10,2015,2015Q2,April,15,10,Friday,2015,2015Q2
5576,2015-04-11,2015,2015Q2,April,15,11,Saturday,2015,2015Q2
5577,2015-04-12,2015,2015Q2,April,15,12,Sunday,2015,2015Q2
5578,2015-04-13,2015,2015Q2,April,16,13,Monday,2015,2015Q2
5579,2015-04-14,2015,2015Q2,April,16,14,Tuesday,2015,2015Q2
5580,2015-04-15,2015,2015Q2,April,16,15,Wednesday,2015,2015Q2
5581,2015-04-16,2015,2015Q2,April,16,16,Thursday,2015,2015Q2
5582,2015-04-17,2015,2015Q2,April,16,17,Friday,2015,2015Q2
5583,2015-04-18,2015,2015Q2,April,16,18,Saturday,2015,2015Q2
5584,2015-04-19,2015,2015Q2,April,16,19,Sunday,2015,2015Q2
5585,2015-04-20,2015,2015Q2,April,17,20,Monday,2015,2015Q2
5586,2015-04-21,2015,2015Q2,April,17,21,Tuesday,2015,2015Q2
5587,2015-04-22,2015,2015Q2,April,17,22,Wednesday,2015,2015Q2
5588,2015-04-23,2015,2015Q2,April,17,23,Thursday,2015,2015Q2
5589,2015-04-24,2015,2015Q2,April,17,24,Friday,2015,2015Q2
5590,2015-04-25,2015,2015Q2,April,17,25,Saturday,2015,2015Q2
5591,2015-04-26,2015,2015Q2,April,17,26,Sunday,2015,2015Q2
5592,2015-04-27,2015,2015Q2,April,18,27,Monday,2015,2015Q2
5593,2015-04-28,2015,2015Q2,April,18,28,Tuesday,2015,2015Q2
5594,2015-04-29,2015,2015Q2,April,18,29,Wednesday,2015,2015Q2
5595,2015-04-30,2015,2015Q2,April,18,30,Thursday,2015,2015Q2
5596,2015-05-01,2015,2015Q2,May,18,1,Friday,2015,2015Q2
5597,2015-05-02,2015,2015Q2,May,18,2,Saturday,2015,2015Q2
5598,2015-05-03,2015,2015Q2,May,18,3,Sunday,2015,2015Q2
5599,2015-05-04,2015,2015Q2,May,19,4,Monday,2015,2015Q2
5600,2015-05-05,2015,2015Q2,May,19,5,Tuesday,2015,2015Q2
5601,2015-05-06,2015,2015Q2,May,19,6,Wednesday,2015,2015Q2
5602,2015-05-07,2015,2015Q2,May,19,7,Thursday,2015,2015Q2
5603,2015-05-08,2015,2015Q2,May,19,8,Friday,2015,2015Q2
5604,2015-05-09,2015,2015Q2,May,19,9,Saturday,2015,2015Q2
5605,2015-05-10,2015,2015Q2,May,19,10,Sunday,2015,2015Q2
5606,2015-05-11,2015,2015Q2,May,20,11,Monday,2015,2015Q2
5607,2015-05-12,2015,2015Q2,May,20,12,Tuesday,2015,2015Q2
5608,2015-05-13,2015,2015Q2,May,20,13,Wednesday,2015,2015Q2
5609,2015-05-14,2015,2015Q2,May,20,14,Thursday,2015,2015Q2
5610,2015-05-15,2015,2015Q2,May,20,15,Friday,2015,2015Q2
5611,2015-05-16,2015,2015Q2,May,20,16,Saturday,2015,2015Q2
5612,2015-05-17,2015,2015Q2,May,20,17,Sunday,2015,2015Q2
5613,2015-05-18,2015,2015Q2,May,21,18,Monday,2015,2015Q2
5614,2015-05-19,2015,2015Q2,May,21,19,Tuesday,2015,2015Q2
5615,2015-05-20,2015,2015Q2,May,21,20,Wednesday,2015,2015Q2
5616,2015-05-21,2015,2015Q2,May,21,21,Thursday,2015,2015Q2
5617,2015-05-22,2015,2015Q2,May,21,22,Friday,2015,2015Q2
5618,2015-05-23,2015,2015Q2,May,21,23,Saturday,2015,2015Q2
5619,2015-05-24,2015,2015Q2,May,21,24,Sunday,2015,2015Q2
5620,2015-05-25,2015,2015Q2,May,22,25,Monday,2015,2015Q2
5621,2015-05-26,2015,2015Q2,May,22,26,Tuesday,2015,2015Q2
5622,2015-05-27,2015,2015Q2,May,22,27,Wednesday,2015,2015Q2
5623,2015-05-28,2015,2015Q2,May,22,28,Thursday,2015,2015Q2
5624,2015-05-29,2015,2015Q2,May,22,29,Friday,2015,2015Q2
5625,2015-05-30,2015,2015Q2,May,22,30,Saturday,2015,2015Q2
5626,2015-05-31,2015,2015Q2,May,22,31,Sunday,2015,2015Q2
5627,2015-06-01,2015,2015Q2,June,23,1,Monday,2015,2015Q2
5628,2015-06-02,2015,2015Q2,June,23,2,Tuesday,2015,2015Q2
5629,2015-06-03,2015,2015Q2,June,23,3,Wednesday,2015,2015Q2
5630,2015-06-04,2015,2015Q2,June,23,4,Thursday,2015,2015Q2
5631,2015-06-05,2015,2015Q2,June,23,5,Friday,2015,2015Q2
5632,2015-06-06,2015,2015Q2,June,23,6,Saturday,2015,2015Q2
5633,2015-06-07,2015,2015Q2,June,23,7,Sunday,2015,2015Q2
5634,2015-06-08,2015,2015Q2,June,24,8,Monday,2015,2015Q2
5635,2015-06-09,2015,2015Q2,June,24,9,Tuesday,2015,2015Q2
5636,2015-06-10,2015,2015Q2,June,24,10,Wednesday,2015,2015Q2
5637,2015-06-11,2015,2015Q2,June,24,11,Thursday,2015,2015Q2
5638,2015-06-12,2015,2015Q2,June,24,12,Friday,2015,2015Q2
5639,2015-06-13,2015,2015Q2,June,24,13,Saturday,2015,2015Q2
5640,2015-06-14,2015,2015Q2,June,24,14,Sunday,2015,2015Q2
5641,2015-06-15,2015,2015Q2,June,25,15,Monday,2015,2015Q2
5642,2015-06-16,2015,2015Q2,June,25,16,Tuesday,2015,2015Q2
5643,2015-06-17,2015,2015Q2,June,25,17,Wednesday,2015,2015Q2
5644,2015-06-18,2015,2015Q2,June,25,18,Thursday,2015,2015Q2
5645,2015-06-19,2015,2015Q2,June,25,19,Friday,2015,2015Q2
5646,2015-06-20,2015,2015Q2,June,25,20,Saturday,2015,2015Q2
5647,2015-06-21,2015,2015Q2,June,25,21,Sunday,2015,2015Q2
5648,2015-06-22,2015,2015Q2,June,26,22,Monday,2015,2015Q2
5649,2015-06-23,2015,2015Q2,June,26,23,Tuesday,2015,2015Q2
5650,2015-06-24,2015,2015Q2,June,26,24,Wednesday,2015,2015Q2
5651,2015-06-25,2015,2015Q2,June,26,25,Thursday,2015,2015Q2
5652,2015-06-26,2015,2015Q2,June,26,26,Friday,2015,2015Q2
5653,2015-06-27,2015,2015Q2,June,26,27,Saturday,2015,2015Q2
5654,2015-06-28,2015,2015Q2,June,26,28,Sunday,2015,2015Q2
5655,2015-06-29,2015,2015Q2,June,27,29,Monday,2015,2015Q2
5656,2015-06-30,2015,2015Q2,June,27,30,Tuesday,2015,2015Q2
5657,2015-07-01,2015,2015Q3,July,27,1,Wednesday,2015,2015Q3
5658,2015-07-02,2015,2015Q3,July,27,2,Thursday,2015,2015Q3
5659,2015-07-03,2015,2015Q3,July,27,3,Friday,2015,2015Q3
5660,2015-07-04,2015,2015Q3,July,27,4,Saturday,2015,2015Q3
5661,2015-07-05,2015,2015Q3,July,27,5,Sunday,2015,2015Q3
5662,2015-07-06,2015,2015Q3,July,28,6,Monday,2015,2015Q3
5663,2015-07-07,2015,2015Q3,July,28,7,Tuesday,2015,2015Q3
5664,2015-07-08,2015,2015Q3,July,28,8,Wednesday,2015,2015Q3
5665,2015-07-09,2015,2015Q3,July,28,9,Thursday,2015,2015Q3
5666,2015-07-10,2015,2015Q3,July,28,10,Friday,2015,2015Q3
5667,2015-07-11,2015,2015Q3,July,28,11,Saturday,2015,2015Q3
5668,2015-07-12,2015,2015Q3,July,28,12,Sunday,2015,2015Q3
5669,2015-07-13,2015,2015Q3,July,29,13,Monday,2015,2015Q3
5670,2015-07-14,2015,2015Q3,July,29,14,Tuesday,2015,2015Q3
5671,2015-07-15,2015,2015Q3,July,29,15,Wednesday,2015,2015Q3
5672,2015-07-16,2015,2015Q3,July,29,16,Thursday,2015,2015Q3
5673,2015-07-17,2015,2015Q3,July,29,17,Friday,2015,2015Q3
5674,2015-07-18,2015,2015Q3,July,29,18,Saturday,2015,2015Q3
5675,2015-07-19,2015,2015Q3,July,29,19,Sunday,2015,2015Q3
5676,2015-07-20,2015,2015Q3,July,30,20,Monday,2015,2015Q3
5677,2015-07-21,2015,2015Q3,July,30,21,Tuesday,2015,2015Q3
5678,2015-07-22,2015,2015Q3,July,30,22,Wednesday,2015,2015Q3
5679,2015-07-23,2015,2015Q3,July,30,23,Thursday,2015,2015Q3
5680,2015-07-24,2015,2015Q3,July,30,24,Friday,2015,2015Q3
5681,2015-07-25,2015,2015Q3,July,30,25,Saturday,2015,2015Q3
5682,2015-07-26,2015,2015Q3,July,30,26,Sunday,2015,2015Q3
5683,2015-07-27,2015,2015Q3,July,31,27,Monday,2015,2015Q3
5684,2015-07-28,2015,2015Q3,July,31,28,Tuesday,2015,2015Q3
5685,2015-07-29,2015,2015Q3,July,31,29,Wednesday,2015,2015Q3
5686,2015-07-30,2015,2015Q3,July,31,30,Thursday,2015,2015Q3
5687,2015-07-31,2015,2015Q3,July,31,31,Friday,2015,2015Q3
5688,2015-08-01,2015,2015Q3,August,31,1,Saturday,2015,2015Q3
5689,2015-08-02,2015,2015Q3,August,31,2,Sunday,2015,2015Q3
5690,2015-08-03,2015,2015Q3,August,32,3,Monday,2015,2015Q3
5691,2015-08-04,2015,2015Q3,August,32,4,Tuesday,2015,2015Q3
5692,2015-08-05,2015,2015Q3,August,32,5,Wednesday,2015,2015Q3
5693,2015-08-06,2015,2015Q3,August,32,6,Thursday,2015,2015Q3
5694,2015-08-07,2015,2015Q3,August,32,7,Friday,2015,2015Q3
5695,2015-08-08,2015,2015Q3,August,32,8,Saturday,2015,2015Q3
5696,2015-08-09,2015,2015Q3,August,32,9,Sunday,2015,2015Q3
5697,2015-08-10,2015,2015Q3,August,33,10,Monday,2015,2015Q3
5698,2015-08-11,2015,2015Q3,August,33,11,Tuesday,2015,2015Q3
5699,2015-08-12,2015,2015Q3,August,33,12,Wednesday,2015,2015Q3
5700,2015-08-13,2015,2015Q3,August,33,13,Thursday,2015,2015Q3
5701,2015-08-14,2015,2015Q3,August,33,14,Friday,2015,2015Q3
5702,2015-08-15,2015,2015Q3,August,33,15,Saturday,2015,2015Q3
5703,2015-08-16,2015,2015Q3,August,33,16,Sunday,2015,2015Q3
5704,2015-08-17,2015,2015Q3,August,34,17,Monday,2015,2015Q3
5705,2015-08-18,2015,2015Q3,August,34,18,Tuesday,2015,2015Q3
5706,2015-08-19,2015,2015Q3,August,34,19,Wednesday,2015,2015Q3
5707,2015-08-20,2015,2015Q3,August,34,20,Thursday,2015,2015Q3
5708,2015-08-21,2015,2015Q3,August,34,21,Friday,2015,2015Q3
5709,2015-08-22,2015,2015Q3,August,34,22,Saturday,2015,2015Q3
5710,2015-08-23,2015,2015Q3,August,34,23,Sunday,2015,2015Q3
5711,2015-08-24,2015,2015Q3,August,35,24,Monday,2015,2015Q3
5712,2015-08-25,2015,2015Q3,August,35,25,Tuesday,2015,2015Q3
5713,2015-08-26,2015,2015Q3,August,35,26,Wednesday,2015,2015Q3
5714,2015-08-27,2015,2015Q3,August,35,27,Thursday,2015,2015Q3
5715,2015-08-28,2015,2015Q3,August,35,28,Friday,2015,2015Q3
5716,2015-08-29,2015,2015Q3,August,35,29,Saturday,2015,2015Q3
5717,2015-08-30,2015,2015Q3,August,35,30,Sunday,2015,2015Q3
5718,2015-08-31,2015,2015Q3,August,36,31,Monday,2015,2015Q3
5719,2015-09-01,2015,2015Q3,September,36,1,Tuesday,2015,2015Q3
5720,2015-09-02,2015,2015Q3,September,36,2,Wednesday,2015,2015Q3
5721,2015-09-03,2015,2015Q3,September,36,3,Thursday,2015,2015Q3
5722,2015-09-04,2015,2015Q3,September,36,4,Friday,2015,2015Q3
5723,2015-09-05,2015,2015Q3,September,36,5,Saturday,2015,2015Q3
5724,2015-09-06,2015,2015Q3,September,36,6,Sunday,2015,2015Q3
5725,2015-09-07,2015,2015Q3,September,37,7,Monday,2015,2015Q3
5726,2015-09-08,2015,2015Q3,September,37,8,Tuesday,2015,2015Q3
5727,2015-09-09,2015,2015Q3,September,37,9,Wednesday,2015,2015Q3
5728,2015-09-10,2015,2015Q3,September,37,10,Thursday,2015,2015Q3
5729,2015-09-11,2015,2015Q3,September,37,11,Friday,2015,2015Q3
5730,2015-09-12,2015,2015Q3,September,37,12,Saturday,2015,2015Q3
5731,2015-09-13,2015,2015Q3,September,37,13,Sunday,2015,2015Q3
5732,2015-09-14,2015,2015Q3,September,38,14,Monday,2015,2015Q3
5733,2015-09-15,2015,2015Q3,September,38,15,Tuesday,2015,2015Q3
5734,2015-09-16,2015,2015Q3,September,38,16,Wednesday,2015,2015Q3
5735,2015-09-17,2015,2015Q3,September,38,17,Thursday,2015,2015Q3
5736,2015-09-18,2015,2015Q3,September,38,18,Friday,2015,2015Q3
5737,2015-09-19,2015,2015Q3,September,38,19,Saturday,2015,2015Q3
5738,2015-09-20,2015,2015Q3,September,38,20,Sunday,2015,2015Q3
5739,2015-09-21,2015,2015Q3,September,39,21,Monday,2015,2015Q3
5740,2015-09-22,2015,2015Q3,September,39,22,Tuesday,2015,2015Q3
5741,2015-09-23,2015,2015Q3,September,39,23,Wednesday,2015,2015Q3
5742,2015-09-24,2015,2015Q3,September,39,24,Thursday,2015,2015Q3
5743,2015-09-25,2015,2015Q3,September,39,25,Friday,2015,2015Q3
5744,2015-09-26,2015,2015Q3,September,39,26,Saturday,2015,2015Q3
5745,2015-09-27,2015,2015Q3,September,39,27,Sunday,2015,2015Q3
5746,2015-09-28,2015,2015Q3,September,40,28,Monday,2015,2015Q3
5747,2015-09-29,2015,2015Q3,September,40,29,Tuesday,2015,2015Q3
5748,2015-09-30,2015,2015Q3,September,40,30,Wednesday,2015,2015Q3
5749,2015-10-01,2015,2015Q4,October,40,1,Thursday,2015,2015Q4
5750,2015-10-02,2015,2015Q4,October,40,2,Friday,2015,2015Q4
5751,2015-10-03,2015,2015Q4,October,40,3,Saturday,2015,2015Q4
5752,2015-10-04,2015,2015Q4,October,40,4,Sunday,2015,2015Q4
5753,2015-10-05,2015,2015Q4,October,41,5,Monday,2015,2015Q4
5754,2015-10-06,2015,2015Q4,October,41,6,Tuesday,2015,2015Q4
5755,2015-10-07,2015,2015Q4,October,41,7,Wednesday,2015,2015Q4
5756,2015-10-08,2015,2015Q4,October,41,8,Thursday,2015,2015Q4
5757,2015-10-09,2015,2015Q4,October,41,9,Friday,2015,2015Q4
5758,2015-10-10,2015,2015Q4,October,41,10,Saturday,2015,2015Q4
5759,2015-10-11,2015,2015Q4,October,41,11,Sunday,2015,2015Q4
5760,2015-10-12,2015,2015Q4,October,42,12,Monday,2015,2015Q4
5761,2015-10-13,2015,2015Q4,October,42,13,Tuesday,2015,2015Q4
5762,2015-10-14,2015,2015Q4,October,42,14,Wednesday,2015,2015Q4
5763,2015-10-15,2015,2015Q4,October,42,15,Thursday,2015,2015Q4
5764,2015-10-16,2015,2015Q4,October,42,16,Friday,2015,2015Q4
5765,2015-10-17,2015,2015Q4,October,42,17,Saturday,2015,2015Q4
5766,2015-10-18,2015,2015Q4,October,42,18,Sunday,2015,2015Q4
5767,2015-10-19,2015,2015Q4,October,43,19,Monday,2015,2015Q4
5768,2015-10-20,2015,2015Q4,October,43,20,Tuesday,2015,2015Q4
5769,2015-10-21,2015,2015Q4,October,43,21,Wednesday,2015,2015Q4
5770,2015-10-22,2015,2015Q4,October,43,22,Thursday,2015,2015Q4
5771,2015-10-23,2015,2015Q4,October,43,23,Friday,2015,2015Q4
5772,2015-10-24,2015,2015Q4,October,43,24,Saturday,2015,2015Q4
5773,2015-10-25,2015,2015Q4,October,43,25,Sunday,2015,2015Q4
5774,2015-10-26,2015,2015Q4,October,44,26,Monday,2015,2015Q4
5775,2015-10-27,2015,2015Q4,October,44,27,Tuesday,2015,2015Q4
5776,2015-10-28,2015,2015Q4,October,44,28,Wednesday,2015,2015Q4
5777,2015-10-29,2015,2015Q4,October,44,29,Thursday,2015,2015Q4
5778,2015-10-30,2015,2015Q4,October,44,30,Friday,2015,2015Q4
5779,2015-10-31,2015,2015Q4,October,44,31,Saturday,2015,2015Q4
5780,2015-11-01,2015,2015Q4,November,44,1,Sunday,2015,2015Q4
5781,2015-11-02,2015,2015Q4,November,45,2,Monday,2015,2015Q4
5782,2015-11-03,2015,2015Q4,November,45,3,Tuesday,2015,2015Q4
5783,2015-11-04,2015,2015Q4,November,45,4,Wednesday,2015,2015Q4
5784,2015-11-05,2015,2015Q4,November,45,5,Thursday,2015,2015Q4
5785,2015-11-06,2015,2015Q4,November,45,6,Friday,2015,2015Q4
5786,2015-11-07,2015,2015Q4,November,45,7,Saturday,2015,2015Q4
5787,2015-11-08,2015,2015Q4,November,45,8,Sunday,2015,2015Q4
5788,2015-11-09,2015,2015Q4,November,46,9,Monday,2015,2015Q4
5789,2015-11-10,2015,2015Q4,November,46,10,Tuesday,2015,2015Q4
5790,2015-11-11,2015,2015Q4,November,46,11,Wednesday,2015,2015Q4
5791,2015-11-12,2015,2015Q4,November,46,12,Thursday,2015,2015Q4
5792,2015-11-13,2015,2015Q4,November,46,13,Friday,2015,2015Q4
5793,2015-11-14,2015,2015Q4,November,46,14,Saturday,2015,2015Q4
5794,2015-11-15,2015,2015Q4,November,46,15,Sunday,2015,2015Q4
5795,2015-11-16,2015,2015Q4,November,47,16,Monday,2015,2015Q4
5796,2015-11-17,2015,2015Q4,November,47,17,Tuesday,2015,2015Q4
5797,2015-11-18,2015,2015Q4,November,47,18,Wednesday,2015,2015Q4
5798,2015-11-19,2015,2015Q4,November,47,19,Thursday,2015,2015Q4
5799,2015-11-20,2015,2015Q4,November,47,20,Friday,2015,2015Q4
5800,2015-11-21,2015,2015Q4,November,47,21,Saturday,2015,2015Q4
5801,2015-11-22,2015,2015Q4,November,47,22,Sunday,2015,2015Q4
5802,2015-11-23,2015,2015Q4,November,48,23,Monday,2015,2015Q4
5803,2015-11-24,2015,2015Q4,November,48,24,Tuesday,2015,2015Q4
5804,2015-11-25,2015,2015Q4,November,48,25,Wednesday,2015,2015Q4
5805,2015-11-26,2015,2015Q4,November,48,26,Thursday,2015,2015Q4
5806,2015-11-27,2015,2015Q4,November,48,27,Friday,2015,2015Q4
5807,2015-11-28,2015,2015Q4,November,48,28,Saturday,2015,2015Q4
5808,2015-11-29,2015,2015Q4,November,48,29,Sunday,2015,2015Q4
5809,2015-11-30,2015,2015Q4,November,49,30,Monday,2015,2015Q4
5810,2015-12-01,2015,2015Q4,December,49,1,Tuesday,2015,2015Q4
5811,2015-12-02,2015,2015Q4,December,49,2,Wednesday,2015,2015Q4
5812,2015-12-03,2015,2015Q4,December,49,3,Thursday,2015,2015Q4
5813,2015-12-04,2015,2015Q4,December,49,4,Friday,2015,2015Q4
5814,2015-12-05,2015,2015Q4,December,49,5,Saturday,2015,2015Q4
5815,2015-12-06,2015,2015Q4,December,49,6,Sunday,2015,2015Q4
5816,2015-12-07,2015,2015Q4,December,50,7,Monday,2015,2015Q4
5817,2015-12-08,2015,2015Q4,December,50,8,Tuesday,2015,2015Q4
5818,2015-12-09,2015,2015Q4,December,50,9,Wednesday,2015,2015Q4
5819,2015-12-10,2015,2015Q4,December,50,10,Thursday,2015,2015Q4
5820,2015-12-11,2015,2015Q4,December,50,11,Friday,2015,2015Q4
5821,2015-12-12,2015,2015Q4,December,50,12,Saturday,2015,2015Q4
5822,2015-12-13,2015,2015Q4,December,50,13,Sunday,2015,2015Q4
5823,2015-12-14,2015,2015Q4,December,51,14,Monday,2015,2015Q4
5824,2015-12-15,2015,2015Q4,December,51,15,Tuesday,2015,2015Q4
5825,2015-12-16,2015,2015Q4,December,51,16,Wednesday,2015,2015Q4
5826,2015-12-17,2015,2015Q4,December,51,17,Thursday,2015,2015Q4
5827,2015-12-18,2015,2015Q4,December,51,18,Friday,2015,2015Q4
5828,2015-12-19,2015,2015Q4,December,51,19,Saturday,2015,2015Q4
5829,2015-12-20,2015,2015Q4,December,51,20,Sunday,2015,2015Q4
5830,2015-12-21,2015,2015Q4,December,52,21,Monday,2015,2015Q4
5831,2015-12-22,2015,2015Q4,December,52,22,Tuesday,2015,2015Q4
5832,2015-12-23,2015,2015Q4,December,52,23,Wednesday,2015,2015Q4
5833,2015-12-24,2015,2015Q4,December,52,24,Thursday,2015,2015Q4
5834,2015-12-25,2015,2015Q4,December,52,25,Friday,2015,2015Q4
5835,2015-12-26,2015,2015Q4,December,52,26,Saturday,2015,2015Q4
5836,2015-12-27,2015,2015Q4,December,52,27,Sunday,2015,2015Q4
5837,2015-12-28,2015,2015Q4,December,53,28,Monday,2015,2015Q4
5838,2015-12-29,2015,2015Q4,December,53,29,Tuesday,2015,2015Q4
5839,2015-12-30,2015,2015Q4,December,53,30,Wednesday,2015,2015Q4
5840,2015-12-31,2015,2015Q4,December,53,31,Thursday,2015,2015Q4
5841,2016-01-01,2016,2016Q1,January,53,1,Friday,2016,2016Q1
5842,2016-01-02,2016,2016Q1,January,53,2,Saturday,2016,2016Q1
5843,2016-01-03,2016,2016Q1,January,53,3,Sunday,2016,2016Q1
5844,2016-01-04,2016,2016Q1,January,1,4,Monday,2016,2016Q1
5845,2016-01-05,2016,2016Q1,January,1,5,Tuesday,2016,2016Q1
5846,2016-01-06,2016,2016Q1,January,1,6,Wednesday,2016,2016Q1
5847,2016-01-07,2016,2016Q1,January,1,7,Thursday,2016,2016Q1
5848,2016-01-08,2016,2016Q1,January,1,8,Friday,2016,2016Q1
5849,2016-01-09,2016,2016Q1,January,1,9,Saturday,2016,2016Q1
5850,2016-01-10,2016,2016Q1,January,1,10,Sunday,2016,2016Q1
5851,2016-01-11,2016,2016Q1,January,2,11,Monday,2016,2016Q1
5852,2016-01-12,2016,2016Q1,January,2,12,Tuesday,2016,2016Q1
5853,2016-01-13,2016,2016Q1,January,2,13,Wednesday,2016,2016Q1
5854,2016-01-14,2016,2016Q1,January,2,14,Thursday,2016,2016Q1
5855,2016-01-15,2016,2016Q1,January,2,15,Friday,2016,2016Q1
5856,2016-01-16,2016,2016Q1,January,2,16,Saturday,2016,2016Q1
5857,2016-01-17,2016,2016Q1,January,2,17,Sunday,2016,2016Q1
5858,2016-01-18,2016,2016Q1,January,3,18,Monday,2016,2016Q1
5859,2016-01-19,2016,2016Q1,January,3,19,Tuesday,2016,2016Q1
5860,2016-01-20,2016,2016Q1,January,3,20,Wednesday,2016,2016Q1
5861,2016-01-21,2016,2016Q1,January,3,21,Thursday,2016,2016Q1
5862,2016-01-22,2016,2016Q1,January,3,22,Friday,2016,2016Q1
5863,2016-01-23,2016,2016Q1,January,3,23,Saturday,2016,2016Q1
5864,2016-01-24,2016,2016Q1,January,3,24,Sunday,2016,2016Q1
5865,2016-01-25,2016,2016Q1,January,4,25,Monday,2016,2016Q1
5866,2016-01-26,2016,2016Q1,January,4,26,Tuesday,2016,2016Q1
5867,2016-01-27,2016,2016Q1,January,4,27,Wednesday,2016,2016Q1
5868,2016-01-28,2016,2016Q1,January,4,28,Thursday,2016,2016Q1
5869,2016-01-29,2016,2016Q1,January,4,29,Friday,2016,2016Q1
5870,2016-01-30,2016,2016Q1,January,4,30,Saturday,2016,2016Q1
5871,2016-01-31,2016,2016Q1,January,4,31,Sunday,2016,2016Q1
5872,2016-02-01,2016,2016Q1,February,5,1,Monday,2016,2016Q1
5873,2016-02-02,2016,2016Q1,February,5,2,Tuesday,2016,2016Q1
5874,2016-02-03,2016,2016Q1,February,5,3,Wednesday,2016,2016Q1
5875,2016-02-04,2016,2016Q1,February,5,4,Thursday,2016,2016Q1
5876,2016-02-05,2016,2016Q1,February,5,5,Friday,2016,2016Q1
5877,2016-02-06,2016,2016Q1,February,5,6,Saturday,2016,2016Q1
5878,2016-02-07,2016,2016Q1,February,5,7,Sunday,2016,2016Q1
5879,2016-02-08,2016,2016Q1,February,6,8,Monday,2016,2016Q1
5880,2016-02-09,2016,2016Q1,February,6,9,Tuesday,2016,2016Q1
5881,2016-02-10,2016,2016Q1,February,6,10,Wednesday,2016,2016Q1
5882,2016-02-11,2016,2016Q1,February,6,11,Thursday,2016,2016Q1
5883,2016-02-12,2016,2016Q1,February,6,12,Friday,2016,2016Q1
5884,2016-02-13,2016,2016Q1,February,6,13,Saturday,2016,2016Q1
5885,2016-02-14,2016,2016Q1,February,6,14,Sunday,2016,2016Q1
5886,2016-02-15,2016,2016Q1,February,7,15,Monday,2016,2016Q1
5887,2016-02-16,2016,2016Q1,February,7,16,Tuesday,2016,2016Q1
5888,2016-02-17,2016,2016Q1,February,7,17,Wednesday,2016,2016Q1
5889,2016-02-18,2016,2016Q1,February,7,18,Thursday,2016,2016Q1
5890,2016-02-19,2016,2016Q1,February,7,19,Friday,2016,2016Q1
5891,2016-02-20,2016,2016Q1,February,7,20,Saturday,2016,2016Q1
5892,2016-02-21,2016,2016Q1,February,7,21,Sunday,2016,2016Q1
5893,2016-02-22,2016,2016Q1,February,8,22,Monday,2016,2016Q1
5894,2016-02-23,2016,2016Q1,February,8,23,Tuesday,2016,2016Q1
5895,2016-02-24,2016,2016Q1,February,8,24,Wednesday,2016,2016Q1
5896,2016-02-25,2016,2016Q1,February,8,25,Thursday,2016,2016Q1
5897,2016-02-26,2016,2016Q1,February,8,26,Friday,2016,2016Q1
5898,2016-02-27,2016,2016Q1,February,8,27,Saturday,2016,2016Q1
5899,2016-02-28,2016,2016Q1,February,8,28,Sunday,2016,2016Q1
5900,2016-02-29,2016,2016Q1,February,9,29,Monday,2016,2016Q1
5901,2016-03-01,2016,2016Q1,March,9,1,Tuesday,2016,2016Q1
5902,2016-03-02,2016,2016Q1,March,9,2,Wednesday,2016,2016Q1
5903,2016-03-03,2016,2016Q1,March,9,3,Thursday,2016,2016Q1
5904,2016-03-04,2016,2016Q1,March,9,4,Friday,2016,2016Q1
5905,2016-03-05,2016,2016Q1,March,9,5,Saturday,2016,2016Q1
5906,2016-03-06,2016,2016Q1,March,9,6,Sunday,2016,2016Q1
5907,2016-03-07,2016,2016Q1,March,10,7,Monday,2016,2016Q1
5908,2016-03-08,2016,2016Q1,March,10,8,Tuesday,2016,2016Q1
5909,2016-03-09,2016,2016Q1,March,10,9,Wednesday,2016,2016Q1
5910,2016-03-10,2016,2016Q1,March,10,10,Thursday,2016,2016Q1
5911,2016-03-11,2016,2016Q1,March,10,11,Friday,2016,2016Q1
5912,2016-03-12,2016,2016Q1,March,10,12,Saturday,2016,2016Q1
5913,2016-03-13,2016,2016Q1,March,10,13,Sunday,2016,2016Q1
5914,2016-03-14,2016,2016Q1,March,11,14,Monday,2016,2016Q1
5915,2016-03-15,2016,2016Q1,March,11,15,Tuesday,2016,2016Q1
5916,2016-03-16,2016,2016Q1,March,11,16,Wednesday,2016,2016Q1
5917,2016-03-17,2016,2016Q1,March,11,17,Thursday,2016,2016Q1
5918,2016-03-18,2016,2016Q1,March,11,18,Friday,2016,2016Q1
5919,2016-03-19,2016,2016Q1,March,11,19,Saturday,2016,2016Q1
5920,2016-03-20,2016,2016Q1,March,11,20,Sunday,2016,2016Q1
5921,2016-03-21,2016,2016Q1,March,12,21,Monday,2016,2016Q1
